"Date","Price","Open","High","Low","Vol.","Change %"
"05/03/2020","3.346","3.361","3.427","3.298","1.30M","2.29%"
"04/03/2020","3.271","3.468","3.480","3.271","1.21M","-5.68%"
"03/03/2020","3.468","3.250","3.570","3.250","4.12M","7.97%"
"02/03/2020","3.212","3.268","3.322","3.164","1.09M","5.42%"
"28/02/2020","3.047","2.540","3.212","2.537","2.39M","-0.68%"
"27/02/2020","3.068","3.331","3.364","3.068","1.82M","-8.47%"
"26/02/2020","3.352","3.301","3.701","3.236","5.85M","1.54%"
"25/02/2020","3.301","3.313","3.355","3.230","1.01M","1.01%"
"24/02/2020","3.268","3.188","3.298","3.044","1.38M","1.84%"
"21/02/2020","3.209","3.071","3.283","2.925","1.70M","4.49%"
"20/02/2020","3.071","3.483","3.498","2.994","2.23M","-11.68%"
"19/02/2020","3.477","3.537","3.656","3.462","1.35M","-1.02%"
"18/02/2020","3.513","3.585","3.850","3.462","4.14M","-2.17%"
"17/02/2020","3.591","3.537","3.647","3.444","1.32M","2.84%"
"14/02/2020","3.492","3.632","3.632","3.450","1.02M","-2.51%"
"13/02/2020","3.582","3.668","3.704","3.558","1.22M","-2.26%"
"12/02/2020","3.665","3.752","3.752","3.638","3.37M","-2.47%"
"11/02/2020","3.758","3.555","3.853","3.433","7.04M","6.43%"
"10/02/2020","3.531","3.949","3.958","3.468","5.65M","-10.24%"
"07/02/2020","3.934","3.731","3.940","3.612","16.34M","19.72%"
"06/02/2020","3.286","3.119","3.415","3.071","3.59M","5.76%"
"05/02/2020","3.107","3.089","3.149","3.036","1.53M","1.07%"
"04/02/2020","3.074","2.970","3.107","2.955","2.15M","3.82%"
"03/02/2020","2.961","2.928","3.000","2.871","2.07M","2.28%"
"31/01/2020","2.895","2.853","2.955","2.847","994.91K","1.05%"
"30/01/2020","2.865","3.053","3.053","2.749","2.24M","-6.34%"
"29/01/2020","3.059","3.331","3.334","3.003","4.99M","-8.08%"
"28/01/2020","3.328","3.194","3.761","3.152","13.60M","6.19%"
"27/01/2020","3.134","3.009","3.200","2.931","1.72M","3.02%"
"24/01/2020","3.042","3.068","3.074","2.979","699.35K","-0.36%"
"23/01/2020","3.053","3.044","3.098","2.991","558.63K","0.30%"
"22/01/2020","3.044","3.036","3.089","2.967","661.05K","0.66%"
